target_id Guy11_0h Guy11_4h Guy11_24h Dbip1_0h Dbip1_4h Dbip1_24h Dmst12_0h Dmst12_4h Dmst12_24h
MGG_01495T0 27 69.66666666666667 42 3.6666666666666665 64.33333333333333 10 13 44.333333333333336 9
MGG_02851T0 4524.333333333333 26603.666666666668 18338 2770 33390.666666666664 7232 4501 19499 3870.3333333333335
MGG_17010T0 2 10.333333333333334 8.333333333333334 0.6666666666666666 16.333333333333332 1 2 8.333333333333334 0
MGG_09474T0 36.666666666666664 98.66666666666669 47 12 101 7 11.333333333333334 21 37
MGG_17542T0 36 665 436.6666666666667 45.333333333333336 1103.3333333333333 137 49 15.333333333333334 190
MGG_15524T0 18.666666666666668 60.333333333333336 27.666666666666668 5.666666666666667 43.333333333333336 23.666666666666668 15.666666666666666 24 31.666666666666668
MGG_17488T0 13.333333333333334 54 24.333333333333332 6 38.333333333333336 21 14.666666666666666 21.333333333333332 21.333333333333332
MGG_17703T0 170 416 235.33333333333337 105 338.6666666666667 176.66666666666666 157.33333333333334 155.66666666666666 297.6666666666667
MGG_03705T0 1098 1865.3333333333333 1533.3333333333333 982.3333333333334 1843.3333333333333 1239.6666666666667 1265 1138 1560.6666666666667
MGG_11236T0 619.7983333333334 4970.42 3702.3966666666665 769.2186666666666 4784.67 2610.96 908.108 2784.4466666666667 4481.493333333333
MGG_05006T0 103.33333333333331 290.3333333333333 193 77.33333333333333 238.66666666666663 162.33333333333334 101 182.33333333333337 242.33333333333337
MGG_04852T0 435.3333333333333 5394 2998.3333333333335 833.3333333333334 5265 2499.6666666666665 744.3333333333334 1616.3333333333333 3735
MGG_06939T0 227.37866666666667 1309.5433333333333 621.1576666666666 301.9316666666667 1224.0563333333334 535.7416666666667 362.835 669.7876666666666 838.656
MGG_16483T0 24.016666666666666 222.41066666666663 115.1883 5.44743 213.16666666666663 162.11033333333333 39.63446666666667 174.00266666666667 161.84066666666666
MGG_04810T0 228.66666666666663 1102 622.6666666666666 176 951 739.6666666666666 157.33333333333334 551.3333333333334 640.6666666666666
MGG_16490T0 454 1343.3333333333333 685.6666666666666 255.66666666666663 1406.3333333333333 690 238 861.6666666666666 774
MGG_07709T0 317.3333333333333 2020 804.6666666666666 306 1928 1111.3333333333333 409.3333333333333 1130 1000.6666666666666
MGG_02522T0 171 242 74.33333333333333 69.33333333333333 226 135.33333333333334 83.66666666666667 165.66666666666666 137.33333333333334
MGG_07302T1 845.3716666666667 1142.3566666666666 562.375 384.123 1102.3173333333334 509.0316666666667 712.8836666666666 769.1816666666666 661.655
MGG_01311T0 2094.61 8926.626666666667 1753.5166666666669 5023.333333333333 5236.01 2482.8766666666666 4116.016666666666 4989.98 2364.4166666666665
MGG_12327T0 1338.6666666666667 3850 1710 2106.6666666666665 2834.3333333333335 1662.6666666666667 2044 2257 1425.3333333333333
